ID,HasRevenue
0,0.006475897
1,0.053708375
2,0.0028776748
3,0.14329307
4,0.003391351
5,0.0013465116
6,0.028970854
7,0.005635497
8,0.004674875
9,0.8956787
10,0.0027557074
11,0.059082028
12,0.0042374926
13,0.018195424
14,0.0046520643
15,0.008361466
16,0.07056895
17,0.010226899
18,0.08137506
19,0.0035452752
20,0.78098947
21,0.0088960165
22,0.05371894
23,0.7384943
24,0.002928898
25,0.0035964737
26,0.0035964737
27,0.029688656
28,0.008939226
29,0.057573833
30,0.052793812
31,0.08239691
32,0.49461424
33,0.0022795734
34,0.009689118
35,0.053879563
36,0.0014846638
37,0.004239137
38,0.056508712
39,0.009689118
40,0.0050793816
41,0.10155618
42,0.07570327
43,0.7829864
44,0.0036606966
45,0.051010795
46,0.08381509
47,0.0051073018
48,0.002728367
49,0.11439209
50,0.0047299694
51,0.0030263371
52,0.0056284764
53,0.0068694646
54,0.03508606
55,0.041297864
56,0.0020085168
57,0.0035186985
58,0.0035696898
59,0.0013465116
60,0.0026817007
61,0.06481299
62,0.15687108
63,0.004225079
64,0.042364165
65,0.025096582
66,0.34761837
67,0.023017516
68,0.7320189
69,0.8952377
70,0.07718869
71,0.13009721
72,0.17072909
73,0.002198848
74,0.0035696898
75,0.032775704
76,0.0903368
77,0.035313707
78,0.036923174
79,0.005310616
80,0.008638733
81,0.25198677
82,0.6265127
83,0.09458976
84,0.9590406
85,0.0050150645
86,0.004225079
87,0.8774779
88,0.06959299
89,0.032704853
90,0.08821791
91,0.11763238
92,0.6440571
93,0.0049518803
94,0.52535987
95,0.26347545
96,0.073498
97,0.0017460131
98,0.0035966497
99,0.0021079187
100,0.54855794
101,0.005459497
102,0.14376245
103,0.0046719783
104,0.006124044
105,0.12879111
106,0.77815545
107,0.0011664251
108,0.9757662
109,0.035763443
110,0.05659632
111,0.0030018387
112,0.0036606966
113,0.83168346
114,0.041387737
115,0.031758364
116,0.7566519
117,0.0036298232
118,0.0036824187
119,0.018273922
120,0.29224193
121,0.036499914
122,0.2548973
123,0.05635097
124,0.28767923
125,0.0035908732
126,0.0011715452
127,0.0011613712
128,0.36297268
129,0.06556897
130,0.025242273
131,0.3087858
132,0.038389497
133,0.068737425
134,0.007899952
135,0.025356052
136,0.048442956
137,0.007533289
138,0.7721357
139,0.37307435
140,0.2809728
141,0.006419931
142,0.0046334225
143,0.08160902
144,0.1903103
145,0.09304765
146,0.0011613712
147,0.04859787
148,0.06721528
149,0.030764507
150,0.1651025
151,0.005475869
152,0.49466538
153,0.18011719
154,0.0014983168
155,0.00965411
156,0.14253053
157,0.038741637
158,0.02902474
159,0.005379233
160,0.20700194
161,0.025045214
162,0.0014983168
163,0.005660429
164,0.3096039
165,0.01813025
166,0.051923018
167,0.0070591685
168,0.088339195
169,0.0011649911
170,0.07102964
171,0.0014983168
172,0.06180297
173,0.034314625
174,0.08666203
175,0.0046602744
176,0.0052389335
177,0.50380427
178,0.15160075
179,0.0066575003
180,0.52491677
181,0.029411837
182,0.0042302734
183,0.07487921
184,0.10731794
185,0.45239428
186,0.03967252
187,0.006797181
188,0.06715027
189,0.026341861
190,0.003589125
191,0.0027564974
192,0.001502948
193,0.39855137
194,0.003998354
195,0.11464267
196,0.0014474383
197,0.026978046
198,0.10471069
199,0.0014983168
200,0.0045964895
201,0.0035622213
202,0.004492631
203,0.0035298497
204,0.14507088
205,0.030356454
206,0.035579216
207,0.048073713
208,0.8842672
209,0.035239123
210,0.0035892155
211,0.0015385828
212,0.003977214
213,0.063767895
214,0.39271322
215,0.002366807
216,0.0063288114
217,0.0064360164
218,0.003589125
219,0.07335502
220,0.00549005
221,0.0983742
222,0.0058595138
223,0.09513674
224,0.009296723
225,0.4792223
226,0.024226299
227,0.11329597
228,0.003953796
229,0.0050372584
230,0.09428429
231,0.040390704
232,0.31439853
233,0.12478517
234,0.12950608
235,0.10035056
236,0.060254697
237,0.05584163
238,0.082610615
239,0.110730745
240,0.057611395
241,0.002910989
242,0.19548362
243,0.06457985
244,0.0063455114
245,0.12614404
246,0.18687749
247,0.018181132
248,0.2693882
249,0.07835649
250,0.003600861
251,0.09994955
252,0.0068142535
253,0.15577002
254,0.9092996
255,0.9656484
256,0.6379198
257,0.041013084
258,0.74146
259,0.083262004
260,0.0036530385
261,0.029639622
262,0.3489052
263,0.017542392
264,0.005752878
265,0.14225131
266,0.0703975
267,0.0028686163
268,0.0048479326
269,0.118994705
270,0.27089575
271,0.5011942
272,0.39526293
273,0.33066443
274,0.067583434
275,0.027400909
276,0.06963917
277,0.8906848
278,0.93663573
279,0.00586185
280,0.063750364
281,0.0076968228
282,0.13735935
283,0.028864486
284,0.00860859
285,0.56466526
286,0.009257117
287,0.052694656
288,0.45684123
289,0.028091324
290,0.02162424
291,0.38870764
292,0.0035378963
293,0.032722767
294,0.0044610994
295,0.10081928
296,0.0038299013
297,0.084559985
298,0.9600205
299,0.033484727
300,0.13985743
301,0.0015118567
302,0.037707496
303,0.034970723
304,0.008717362
305,0.09147586
306,0.003522742
307,0.18457387
308,0.06874759
309,0.07637206
310,0.86047244
311,0.0017910014
312,0.0014697711
313,0.1046739
314,0.077748254
315,0.0014697711
316,0.003464197
317,0.72754616
318,0.07213247
319,0.16368462
320,0.16224018
321,0.6492985
322,0.107039884
323,0.0125234965
324,0.0014697711
325,0.7368005
326,0.39109844
327,0.14868528
328,0.83857286
329,0.0056423442
330,0.058145173
331,0.09547837
332,0.057486545
333,0.0035493488
334,0.00626779
335,0.030317284
336,0.004117157
337,0.90591
338,0.043993544
339,0.08451112
340,0.46007115
341,0.0999614
342,0.027750252
343,0.098629236
344,0.04556229
345,0.0046043545
346,0.14336433
347,0.0015699675
348,0.16408189
349,0.9504062
350,0.022412252
351,0.13811533
352,0.051532302
353,0.09865308
354,0.0042577717
355,0.1000999
356,0.07667678
357,0.001591232
358,0.16683745
359,0.019748261
360,0.032329407
361,0.69871426
362,0.0034121724
363,0.0053111496
364,0.093756564
365,0.09096765
366,0.1582696
367,0.0035498869
368,0.72988683
369,0.42372644
370,0.7633733
371,0.030441528
372,0.0014494136
373,0.0053535653
374,0.0056070923
375,0.023099193
376,0.0053078956
377,0.15993868
378,0.10524706
379,0.0034765173
380,0.008468282
381,0.09928326
382,0.1180404
383,0.0017744724
384,0.014680903
385,0.0076167868
386,0.0036503233
387,0.0010229109
388,0.081876494
389,0.06952942
390,0.039083134
391,0.8664105
392,0.28874063
393,0.038313363
394,0.008382142
395,0.13226956
396,0.5595768
397,0.04683511
398,0.06808004
399,0.09243061
400,0.07961134
401,0.003881286
402,0.0013050813
403,0.531652
404,0.027455814
405,0.36371398
406,0.0609515
407,0.12978005
408,0.0041357726
409,0.01825493
410,0.37570536
411,0.002090024
412,0.010993847
413,0.0009732373
414,0.0988593
415,0.063594915
416,0.12916094
417,0.001945015
418,0.07512075
419,0.08894202
420,0.0061032753
421,0.89165205
422,0.0022358012
423,0.5924746
424,0.004214373
425,0.049084496
426,0.0018925087
427,0.0014810073
428,0.46957743
429,0.40681797
430,0.0034881302
431,0.0030991973
432,0.9329073
433,0.005678269
434,0.0026542596
435,0.11670869
436,0.051640008
437,0.02507432
438,0.003427375
439,0.018332925
440,0.025180137
441,0.07818403
442,0.069988504
443,0.104731336
444,0.0026125892
445,0.23224393
446,0.06808004
447,0.31387627
448,0.028429566
449,0.0050632595
450,0.10244972
451,0.003427375
452,0.054377634
453,0.25724575
454,0.006657793
455,0.7297841
456,0.033639267
457,0.07818403
458,0.52666897
459,0.003453095
460,0.041121714
461,0.056176286
462,0.10567175
463,0.0039451653
464,0.005746099
465,0.023831973
466,0.089265905
467,0.0039070384
468,0.0035299603
469,0.004654222
470,0.04553023
471,0.00523873
472,0.018445453
473,0.051902514
474,0.0034487331
475,0.0035406675
476,0.06790883
477,0.005542143
478,0.80309486
479,0.019189011
480,0.47184777
481,0.91654927
482,0.7280545
483,0.0013132317
484,0.032525
485,0.068476625
486,0.003525502
487,0.0040890914
488,0.19443718
489,0.8126988
490,0.23998751
491,0.040311124
492,0.012541301
493,0.21211755
494,0.019400897
495,0.6030436
496,0.023240285
497,0.0066321376
498,0.008672545
499,0.07216166
500,0.06790883
501,0.018456265
502,0.2179216
503,0.21349992
504,0.49671167
505,0.064243615
506,0.0016822201
507,0.0022414748
508,0.005501982
509,0.0034656327
510,0.06060508
511,0.077557765
512,0.24312979
513,0.009974135
514,0.11344382
515,0.74515927
516,0.0009984894
517,0.0059364554
518,0.0038939517
519,0.0054725045
520,0.002072192
521,0.006093737
522,0.1964652
523,0.0781237
524,0.08884248
525,0.004934755
526,0.1439422
527,0.8427232
528,0.02204544
529,0.0021386438
530,0.0061980425
531,0.0045783734
532,0.0781237
533,0.0040585063
534,0.004427102
535,0.00805736
536,0.83022857
537,0.03276275
538,0.0030048988
539,0.638556
540,0.4205838
541,0.0014699643
542,0.15450005
543,0.009269559
544,0.015377365
545,0.005832234
546,0.005370749
547,0.007838541
548,0.0100064445
549,0.000980657
550,0.09022589
551,0.009810071
552,0.052191272
553,0.005287342
554,0.21443294
555,0.074466385
556,0.0034807555
557,0.50641227
558,0.06879407
559,0.001305675
560,0.087091126
561,0.008864603
562,0.0034725629
563,0.006928864
564,0.0451031
565,0.005150783
566,0.0014867327
567,0.89502484
568,0.8494524
569,0.7675885
570,0.004044811
571,0.19245028
572,0.10754001
573,0.006499585
574,0.033155173
575,0.85641545
576,0.12091036
577,0.007119598
578,0.085026585
579,0.9051422
580,0.0053189644
581,0.10983175
582,0.009028356
583,0.004433506
584,0.044912312
585,0.123807065
586,0.121867076
587,0.5126116
588,0.5672993
589,0.103631206
590,0.012218666
591,0.085075624
592,0.010456429
593,0.6816984
594,0.0055253436
595,0.9171026
596,0.12462239
597,0.042698815
598,0.09704534
599,0.025387269
600,0.0065352484
601,0.023848044
602,0.0067993314
603,0.03284246
604,0.022387285
605,0.12111658
606,0.004223131
607,0.0043153292
608,0.00559968
609,0.0051928996
610,0.03761184
611,0.039360356
612,0.085026585
613,0.041058484
614,0.0056886435
615,0.960515
616,0.008031562
617,0.012105254
618,0.3804942
619,0.004522037
620,0.0016965807
621,0.59981143
622,0.0040361355
623,0.09718673
624,0.024029678
625,0.043748956
626,0.49460548
627,0.122481726
628,0.0016965807
629,0.7547378
630,0.9721229
631,0.0044063237
632,0.0049429643
633,0.028375912
634,0.010493021
635,0.08628364
636,0.006486198
637,0.0052505713
638,0.004329076
639,0.028548468
640,0.0061026793
641,0.15819027
642,0.38643807
643,0.005434562
644,0.0035467038
645,0.08995056
646,0.004945355
647,0.0643066
648,0.82930654
649,0.019890718
650,0.16255817
651,0.18579094
652,0.43929556
653,0.028775115
654,0.32861492
655,0.04153629
656,0.39768773
657,0.0013292048
658,0.10543863
659,0.012932216
660,0.005467737
661,0.084333986
662,0.0077112806
663,0.18293677
664,0.005298079
665,0.06798051
666,0.053647626
667,0.08329465
668,0.09324797
669,0.28609702
670,0.091331735
671,0.088127986
672,0.03331406
673,0.0050051813
674,0.47656825
675,0.029881166
676,0.023229973
677,0.04522078
678,0.6981762
679,0.11724613
680,0.0050613717
681,0.05979978
682,0.0012755205
683,0.68396384
684,0.002370838
685,0.65493727
686,0.06874749
687,0.052473113
688,0.057670075
689,0.912637
690,0.0051738513
691,0.98114854
692,0.031287868
693,0.15850106
694,0.006562076
695,0.28926158
696,0.059753414
697,0.8316668
698,0.04303161
699,0.0043274486
700,0.40994045
701,0.107014626
702,0.019570574
703,0.7812087
704,0.19740057
705,0.0083032325
706,0.08329465
707,0.017866978
708,0.031001532
709,0.0056935386
710,0.4209069
711,0.0991689
712,0.08261489
713,0.11349174
714,0.13279305
715,0.11840722
716,0.5961908
717,0.028593116
718,0.32954314
719,0.027638627
