ID,HasRevenue
0,0.1409862246364355
1,0.13464761024806648
2,0.1193077267089393
3,0.2047974681481719
4,0.12337453133659437
5,0.11753306441823952
6,0.12809539574664086
7,0.13260722975246608
8,0.13582136540208012
9,0.7567167170345783
10,0.11885017485474236
11,0.15428889775648713
12,0.12422372895525768
13,0.1409618416801095
14,0.12562121480004862
15,0.11808616886264645
16,0.16890865610912442
17,0.13621356699150056
18,0.17448806995525956
19,0.11976483892067336
20,0.712191428989172
21,0.14596251118928194
22,0.15543888742104173
23,0.6248792074620724
24,0.11865117849083617
25,0.1203141711303033
26,0.12000050616916269
27,0.13223016960546374
28,0.12964607129106298
29,0.1652080558706075
30,0.17946344567462802
31,0.15720090130344033
32,0.39297090470790863
33,0.11700306509737857
34,0.12427460018079728
35,0.15105293923988938
36,0.11685071600368246
37,0.12150868924800307
38,0.14121747598983347
39,0.12427460018079728
40,0.12944088072981685
41,0.21170916967093945
42,0.15667206002399325
43,0.7709378637373447
44,0.11896207567770034
45,0.15151235507801175
46,0.15012443717569113
47,0.12670416943728924
48,0.11845593043835834
49,0.19040101440623403
50,0.12596162385307252
51,0.12551834571058862
52,0.12980618653818965
53,0.13032823975663632
54,0.14594987244345248
55,0.1582067827694118
56,0.11728698312072083
57,0.12153616512659937
58,0.11887363999267109
59,0.11742046033032238
60,0.11844356689834967
61,0.16703963349573314
62,0.2884887997061014
63,0.12138966930797324
64,0.1474017072468996
65,0.1314293632749468
66,0.27344159223139286
67,0.12752596091013402
68,0.7178130932152271
69,0.7539880685508251
70,0.19596910569816828
71,0.23937441408634186
72,0.22469329368323088
73,0.1173373537894804
74,0.1189904784259852
75,0.12692760722711682
76,0.2002720544114709
77,0.14225159352645278
78,0.13105425878893584
79,0.14186965383123606
80,0.139893738203682
81,0.6012059189379215
82,0.5846478901803493
83,0.18495480250567198
84,0.8006647825241089
85,0.12192904867697507
86,0.124352692742832
87,0.8032203353941441
88,0.17463112575933337
89,0.1414405487012118
90,0.20865379832684994
91,0.19067845586687326
92,0.63120212033391
93,0.12748027814086527
94,0.5019731521606445
95,0.3786965701729059
96,0.1612123427912593
97,0.11701147985877469
98,0.11833551464951597
99,0.11750966965337284
100,0.45678873732686043
101,0.13692795403767377
102,0.2516632014885545
103,0.12930789624806494
104,0.14026984351221472
105,0.2688290122896433
106,0.5842559635639191
107,0.11705752337002195
108,0.8282958939671516
109,0.1423993951175362
110,0.16287714149802923
111,0.11947031351155601
112,0.11896207567770034
113,0.7883722148835659
114,0.14785362919792533
115,0.13113739958498627
116,0.6820906698703766
117,0.11903673002962023
118,0.1188436638622079
119,0.13649940094910562
120,0.47356540709733963
121,0.14554161089472473
122,0.36433059349656105
123,0.17682282393798232
124,0.24421218410134315
125,0.12080135854193941
126,0.11668266242486425
127,0.11697454444947653
128,0.28818401880562305
129,0.15448497468605638
130,0.1325012780725956
131,0.4929162785410881
132,0.14340472733601928
133,0.16219764202833176
134,0.1313127136672847
135,0.12947139306925237
136,0.15071208868175745
137,0.14980789530090988
138,0.5891527011990547
139,0.5486925020813942
140,0.4560719206929207
141,0.13434754783520475
142,0.12097121198894456
143,0.17816449934616685
144,0.2473550196737051
145,0.2406385624781251
146,0.11707604784169234
147,0.13510849617887288
148,0.1498552463017404
149,0.1404927857220173
150,0.20202244352549314
151,0.13781165465479717
152,0.46031635627150536
153,0.2531006280332804
154,0.11707082073553465
155,0.12734173785429448
156,0.18099880870431662
157,0.14658322976902127
158,0.12192844942910597
159,0.13069309864658862
160,0.33211202546954155
161,0.1325012780725956
162,0.11707082073553465
163,0.1278966487152502
164,0.40855618566274643
165,0.14023512369021773
166,0.16216187505051494
167,0.143092512502335
168,0.18717002868652344
169,0.11725562217179686
170,0.17142561683431268
171,0.11707082073553465
172,0.1831953302025795
173,0.14621115382760763
174,0.18425290565937757
175,0.12521301384549588
176,0.139833067310974
177,0.5618503391742706
178,0.1696536964736879
179,0.12305555411148816
180,0.4609374739229679
181,0.13060652907006443
182,0.12428984581492841
183,0.2217779429629445
184,0.2201930657029152
185,0.5250066220760345
186,0.15021176636219025
187,0.14058049296727404
188,0.14980123261921108
189,0.13128490734379739
190,0.12002924390253611
191,0.11837050691246986
192,0.11735627116286196
193,0.5243651941418648
194,0.11941946245497093
195,0.21375314518809319
196,0.1172777512401808
197,0.1388773585204035
198,0.1817365949973464
199,0.11707082073553465
200,0.1209149020141922
201,0.11895279615418985
202,0.12654212646884844
203,0.11997384275309741
204,0.3640511939302087
205,0.13930188957601786
206,0.1381296266335994
207,0.14393165637739003
208,0.767254289239645
209,0.15144278621301055
210,0.12205303757218644
211,0.11688948931987397
212,0.12010496002039872
213,0.15001641446724534
214,0.2842340972274542
215,0.11987619425053708
216,0.13989963132189587
217,0.13416087249061093
218,0.11835937402793206
219,0.1589344497770071
220,0.13655757764354348
221,0.16344825667329133
222,0.12269076815573499
223,0.19990879343822598
224,0.11798403348075226
225,0.612829402089119
226,0.1378665235824883
227,0.17837407160550356
228,0.12124360702000558
229,0.13092228560708463
230,0.19542254181578755
231,0.13567849178798497
232,0.38468366116285324
233,0.24296195805072784
234,0.1920659588649869
235,0.15597219532355666
236,0.15044454531744123
237,0.20115751586854458
238,0.20343592390418053
239,0.18643863778561354
240,0.15133533463813365
241,0.12313056213315576
242,0.3158357832580805
243,0.20639029052108526
244,0.143915202235803
245,0.17765038460493088
246,0.3075293954461813
247,0.14337417902424932
248,0.5287930220365524
249,0.19175265915691853
250,0.11884576379088685
251,0.16844904981553555
252,0.12246846861671656
253,0.20193131919950247
254,0.7749666757881641
255,0.782954029738903
256,0.5460164472460747
257,0.1513308766297996
258,0.753359142690897
259,0.15048750676214695
260,0.11891956947511062
261,0.13496254559140652
262,0.5859404280781746
263,0.13322606519795954
264,0.12946336343884468
265,0.21002404019236565
266,0.14788422267884016
267,0.11933867231709883
268,0.12783277890412137
269,0.18969274405390024
270,0.39265163615345955
271,0.5082577615976334
272,0.397314939647913
273,0.29565749503672123
274,0.13722320378292352
275,0.129626217414625
276,0.15010697836987674
277,0.7569189257919788
278,0.7991985939443111
279,0.12984255922492594
280,0.16083476832136512
281,0.1340519153745845
282,0.19169794861227274
283,0.1383618051186204
284,0.13455727201653644
285,0.4261344186961651
286,0.14282206783536822
287,0.13565472117625177
288,0.6544274277985096
289,0.12935285177081823
290,0.14299857639707625
