ID,HasRevenue
0,0.0049461387
1,0.048220366
2,0.00333189
3,0.14416783
4,0.0038287006
5,0.0013660665
6,0.024102483
7,0.0067255246
8,0.0058186743
9,0.90244055
10,0.0037915658
11,0.04420023
12,0.0058514667
13,0.014517688
14,0.00480657
15,0.007847595
16,0.06494682
17,0.010091601
18,0.058399215
19,0.0049963426
20,0.7815439
21,0.010282777
22,0.04549089
23,0.7554923
24,0.0034594643
25,0.00496359
26,0.0050804615
27,0.047038283
28,0.00843055
29,0.07095625
30,0.061785597
31,0.07534235
32,0.49678203
33,0.0031015952
34,0.00863525
35,0.05485942
36,0.0020930127
37,0.0045484835
38,0.061940882
39,0.00863525
40,0.005758668
41,0.1134306
42,0.05758202
43,0.776115
44,0.004012267
45,0.037365913
46,0.09000129
47,0.0067637125
48,0.003926675
49,0.12011902
50,0.0042940923
51,0.0035862664
52,0.0064812005
53,0.0070612775
54,0.039477654
55,0.033497144
56,0.002850217
57,0.003641711
58,0.0043675257
59,0.0014722014
60,0.0031031687
61,0.05238932
62,0.16023125
63,0.0045484835
64,0.043753963
65,0.020308645
66,0.35177386
67,0.029752873
68,0.7372504
69,0.87776214
70,0.06499333
71,0.12713881
72,0.16901101
73,0.0036067546
74,0.0035914723
75,0.02898836
76,0.06755974
77,0.029282851
78,0.039288267
79,0.0070554325
80,0.008314237
81,0.27300397
82,0.6218578
83,0.099245094
84,0.95546967
85,0.0051339823
86,0.005785743
87,0.8717664
88,0.08170186
89,0.030493576
90,0.09576907
91,0.12129309
92,0.6089185
93,0.0058539775
94,0.53219295
95,0.24877168
96,0.05844904
97,0.0020902308
98,0.0041357037
99,0.0025774573
100,0.55475205
101,0.0051514083
102,0.14574425
103,0.0063253157
104,0.006812566
105,0.15221778
106,0.7670608
107,0.0011809315
108,0.97428143
109,0.033146158
110,0.055570193
111,0.003508771
112,0.0040294304
113,0.84172654
114,0.038226124
115,0.024444783
116,0.73351866
117,0.0039325594
118,0.0038183825
119,0.016405141
120,0.30615625
121,0.042265702
122,0.2628906
123,0.07483494
124,0.29812425
125,0.005661849
126,0.0013184801
127,0.0012297607
128,0.5099989
129,0.062559284
130,0.03275846
131,0.3149859
132,0.04404605
133,0.062336843
134,0.007354869
135,0.020694574
136,0.06160901
137,0.010134286
138,0.812201
139,0.3781947
140,0.28451896
141,0.0078000748
142,0.0072390363
143,0.09076307
144,0.13221495
145,0.11653556
146,0.0015483004
147,0.03969772
148,0.08019439
149,0.03404293
150,0.15993863
151,0.0048212977
152,0.5200541
153,0.14104386
154,0.0015379984
155,0.017067326
156,0.10782051
157,0.028858176
158,0.029609472
159,0.006357434
160,0.22900082
161,0.032262858
162,0.0015139912
163,0.006696336
164,0.32209796
165,0.0155061595
166,0.04825856
167,0.008405944
168,0.06898646
169,0.0012336734
170,0.060859114
171,0.0015139912
172,0.05280403
173,0.039985392
174,0.05568043
175,0.005068292
176,0.006316603
177,0.4958867
178,0.09790644
179,0.0072148577
180,0.53244513
181,0.034119356
182,0.0056958096
183,0.09255599
184,0.09344663
185,0.45895058
186,0.028393038
187,0.008225418
188,0.076046996
189,0.030174416
190,0.0050571472
191,0.0031749187
192,0.0015428903
193,0.39143708
194,0.0040830118
195,0.08480549
196,0.00152938
197,0.021717677
198,0.11213083
199,0.0015139912
200,0.0070650764
201,0.004138488
202,0.0047243387
203,0.003939677
204,0.16706571
205,0.026626814
206,0.04120776
207,0.045509513
208,0.88109076
209,0.027306877
210,0.0049203457
211,0.0020769828
212,0.0045424365
213,0.059507232
214,0.37765107
215,0.0032286227
216,0.0054179113
217,0.0053924667
218,0.0032904388
219,0.056257054
220,0.0065598874
221,0.113118336
222,0.008043164
223,0.09938909
224,0.009618075
225,0.49298483
226,0.02877399
227,0.117342174
228,0.005283822
229,0.006091528
230,0.0754479
231,0.029140562
232,0.34085402
233,0.14499378
234,0.12743394
235,0.08822895
236,0.06453653
237,0.06535358
238,0.08917965
239,0.12072316
240,0.057201516
241,0.0030738965
242,0.21474883
243,0.054601844
244,0.005689666
245,0.1302436
246,0.2111624
247,0.014080286
248,0.2887194
249,0.064134076
250,0.0036367038
251,0.072798856
252,0.0062506683
253,0.14695182
254,0.90020066
255,0.9641813
256,0.64425224
257,0.030025749
258,0.75102067
259,0.08851241
260,0.004103525
261,0.02920729
262,0.32504287
263,0.016121894
264,0.0065088007
265,0.14064619
266,0.055673536
267,0.0041687437
268,0.005601371
269,0.089637935
270,0.31256613
271,0.5081782
272,0.3832252
273,0.32425085
274,0.055345356
275,0.031855065
276,0.067439295
277,0.8871052
278,0.9339558
279,0.006428837
280,0.057740163
281,0.009053502
282,0.13669826
283,0.033054516
284,0.009384293
285,0.54967695
286,0.011383964
287,0.04720875
288,0.48823467
289,0.02430998
290,0.018142728
291,0.37060013
292,0.0040450105
293,0.037868273
294,0.004474899
295,0.10259298
296,0.0046446007
297,0.10231629
298,0.9584513
299,0.027887903
300,0.17952988
301,0.0017314348
302,0.033755757
303,0.033609714
304,0.009582429
305,0.0938717
306,0.0041654534
307,0.19058183
308,0.069046356
309,0.053804554
310,0.84699917
311,0.0020809448
312,0.001504185
313,0.073276244
314,0.06863016
315,0.00196467
316,0.0035826988
317,0.72727007
318,0.08441377
319,0.17674118
320,0.15409857
321,0.64300317
322,0.11289378
323,0.024429267
324,0.0015229291
325,0.71509534
326,0.38983256
327,0.14916109
328,0.8342169
329,0.0062424513
330,0.052163165
331,0.07630976
332,0.04162669
333,0.0037520346
334,0.0065107006
335,0.028096668
336,0.005518522
337,0.8906674
338,0.060239702
339,0.102216944
340,0.5820912
341,0.08081642
342,0.03143693
343,0.09158585
344,0.040513504
345,0.004590095
346,0.13952282
347,0.0016011504
348,0.16608989
349,0.9453322
350,0.01838636
351,0.13783675
352,0.06161678
353,0.07896158
354,0.0067932797
355,0.07424222
356,0.0877557
357,0.002044243
358,0.20194532
359,0.017500143
360,0.02626914
361,0.6835708
362,0.0038936704
363,0.006765194
364,0.11577556
365,0.09298278
366,0.12573084
367,0.004773514
368,0.70903254
369,0.3989197
370,0.74760085
371,0.023476692
372,0.0017444595
373,0.006830017
374,0.0069635543
375,0.023952618
376,0.0069513493
377,0.15608451
378,0.084917024
379,0.0035336607
380,0.009949468
381,0.106687464
382,0.10245295
383,0.0027085014
384,0.012534287
385,0.01031839
386,0.003944901
387,0.0011504451
388,0.08716756
389,0.057437778
390,0.032496072
391,0.8788242
392,0.28110412
393,0.03245496
394,0.008330616
395,0.134314
396,0.5692945
397,0.0435732
398,0.078857765
399,0.09987042
400,0.06703841
401,0.005191107
402,0.001398242
403,0.5264337
404,0.030792445
405,0.3773743
406,0.069696486
407,0.10303945
408,0.0045011737
409,0.023868151
410,0.37865898
