ID,HasRevenue
0,0.0061300136
1,0.038060773
2,0.0029707982
3,0.14338897
4,0.0036485512
5,0.0012635237
6,0.020164233
7,0.0066651227
8,0.0062332763
9,0.90687096
10,0.0035398467
11,0.03579902
12,0.0053333663
13,0.014247699
14,0.004448863
15,0.0077382866
16,0.05914904
17,0.008658123
18,0.060795825
19,0.004612586
20,0.7814689
21,0.009465408
22,0.045411382
23,0.74408084
24,0.002926622
25,0.004644852
26,0.00466747
27,0.050669447
28,0.0078255385
29,0.06904621
30,0.056582358
31,0.07315707
32,0.47215882
33,0.0029488755
34,0.007927498
35,0.05801103
36,0.0020559516
37,0.004162088
38,0.048550356
39,0.007927498
40,0.005235731
41,0.09207204
42,0.05669718
43,0.79744923
44,0.0036451626
45,0.033910576
46,0.09017976
47,0.006516267
48,0.003424189
49,0.11386637
50,0.0037599981
51,0.0039914404
52,0.005833926
53,0.00679228
54,0.035172638
55,0.03177238
56,0.0027883123
57,0.003931566
58,0.0041951505
59,0.0013987655
60,0.0028684938
61,0.050855983
62,0.15439805
63,0.0041079745
64,0.04334968
65,0.01985371
66,0.35192138
67,0.024191177
68,0.7512816
69,0.88391256
70,0.065781996
71,0.12405625
72,0.15739578
73,0.003726935
74,0.0033348144
75,0.023292692
76,0.06868453
77,0.024949206
78,0.03296521
79,0.0076238248
80,0.0074197673
81,0.34558076
82,0.65437835
83,0.1035755
84,0.9507141
85,0.004762099
86,0.0052398434
87,0.860709
88,0.07393477
89,0.030927964
90,0.10025367
91,0.115585536
92,0.6101459
93,0.005071652
94,0.5649491
95,0.26843995
96,0.06325187
97,0.0019985426
98,0.0037784078
99,0.0025424687
100,0.58249867
101,0.0062825778
102,0.1679863
103,0.0059033125
104,0.0077290293
105,0.1688211
106,0.7686276
107,0.001082161
108,0.97673017
109,0.032787036
110,0.055359703
111,0.0034773499
112,0.0036451626
113,0.8240491
114,0.035988722
115,0.019867864
116,0.76181793
117,0.003581136
118,0.0034500821
119,0.017140554
120,0.3797535
121,0.042745624
122,0.30392462
123,0.07878639
124,0.30533066
125,0.005407374
126,0.0012776235
127,0.0012144297
128,0.5746816
129,0.061943047
130,0.029027872
131,0.3505794
132,0.036573406
133,0.06235799
134,0.0076479623
135,0.019729935
136,0.07128764
137,0.012699412
138,0.85831785
139,0.38508207
140,0.3042807
141,0.006896257
142,0.0069523137
143,0.083091296
144,0.14662819
145,0.10791605
146,0.0015504188
147,0.03727397
148,0.078273326
149,0.030535966
150,0.1362322
151,0.0059113833
152,0.52652985
153,0.16715413
154,0.0015298788
155,0.018776188
156,0.092795946
157,0.028593943
158,0.029311398
159,0.0063091163
160,0.2521522
161,0.029027872
162,0.0015298788
163,0.006357983
164,0.37707376
165,0.01576851
166,0.054798666
167,0.0077343225
168,0.05964028
169,0.0011956835
170,0.05780034
171,0.0015298788
172,0.049722854
173,0.036402315
174,0.061608214
175,0.004752612
176,0.0061795604
177,0.53222436
178,0.104149796
179,0.0065011154
180,0.5348774
181,0.030531546
182,0.0052759657
183,0.10355407
184,0.09160567
185,0.5370498
186,0.028851807
187,0.007208781
188,0.07483678
189,0.024645254
190,0.004694966
191,0.0027859583
192,0.0015200019
193,0.4224967
194,0.0036785523
195,0.085128486
196,0.0014857703
197,0.021712849
198,0.114597715
199,0.0015298788
200,0.0069523137
201,0.003997251
202,0.0055048475
203,0.0038950024
204,0.20138747
205,0.028287778
206,0.035208933
207,0.044890665
208,0.8891314
209,0.028932402
210,0.004530988
211,0.0021119346
212,0.0038812454
213,0.053769346
214,0.38663858
215,0.0037392213
216,0.0058648684
217,0.004532791
218,0.0029852788
219,0.054686595
220,0.007986279
221,0.08602816
222,0.008777305
223,0.108819276
224,0.010395911
225,0.55071443
226,0.031929184
227,0.10912853
228,0.004902881
229,0.0059176236
230,0.08926645
231,0.024834642
232,0.3967311
233,0.14735496
234,0.12583472
235,0.08151804
236,0.05309954
237,0.07173628
238,0.08470992
239,0.11728225
240,0.061739724
241,0.0036459765
242,0.23807119
243,0.050432093
244,0.0056260484
245,0.10998271
246,0.20684126
247,0.014088371
248,0.36720058
249,0.05872518
250,0.0033894707
251,0.07477222
252,0.0058084517
253,0.14105912
254,0.89965546
255,0.96098346
256,0.6368335
257,0.028593943
258,0.7761186
259,0.073654875
260,0.003825696
261,0.032595113
262,0.3247872
263,0.01719828
264,0.0063618403
265,0.12540881
266,0.05485842
267,0.0037153473
268,0.005260693
269,0.09232284
270,0.39418495
271,0.54461646
272,0.412393
273,0.3288611
274,0.04485392
275,0.027891167
276,0.06529363
277,0.88314337
278,0.9415957
279,0.005961233
280,0.057283733
281,0.008982147
282,0.12374012
283,0.029844908
284,0.01092562
285,0.58927137
286,0.009173792
287,0.038320437
288,0.53698397
289,0.021064885
290,0.019421669
291,0.38265532
292,0.0037562596
293,0.038046114
294,0.0045481515
295,0.13850825
296,0.0041630743
297,0.09293585
298,0.95900744
299,0.029417854
300,0.20162086
301,0.0017520122
302,0.03575601
303,0.034459975
304,0.008258532
305,0.08481815
306,0.003997251
307,0.17914975
308,0.06130334
309,0.0502299
310,0.85683644
311,0.002073338
312,0.0015298788
313,0.077272594
314,0.06569335
315,0.0020378132
316,0.0033628962
317,0.73303145
318,0.0837713
319,0.19042274
320,0.17078358
321,0.6538031
322,0.09986635
323,0.030274242
324,0.0015648903
325,0.72121704
326,0.44147056
327,0.13429935
328,0.8503336
329,0.0056132157
330,0.053499516
331,0.08041026
332,0.039162077
333,0.0040781903
334,0.005906445
335,0.030929713
336,0.00520921
337,0.8829266
338,0.081823185
339,0.1018329
340,0.68380827
341,0.09180386
342,0.029495478
343,0.09312862
344,0.042465582
345,0.0045036683
346,0.12667112
347,0.0016090906
348,0.20691541
349,0.9419573
350,0.021182157
351,0.12569822
352,0.060507298
353,0.070241526
354,0.010667698
355,0.08101236
356,0.101511136
357,0.002370527
358,0.25092345
359,0.021052131
360,0.02967723
361,0.6827575
362,0.0039178277
363,0.006751807
364,0.14105631
365,0.08404316
366,0.12883125
367,0.004732489
368,0.725438
369,0.5023302
370,0.79940116
371,0.021360902
372,0.0019587546
373,0.007397707
374,0.006502246
375,0.030457933
376,0.0072965273
377,0.15739578
378,0.09200024
379,0.0033874386
380,0.008518022
381,0.104772925
382,0.11067543
383,0.0032048665
384,0.01412612
385,0.0100285
386,0.004042848
387,0.0012813256
388,0.086078994
389,0.06567535
390,0.03647279
391,0.8896109
392,0.29637188
393,0.03704528
394,0.007793767
395,0.15210958
396,0.58356315
397,0.03604508
398,0.0837713
399,0.1068923
400,0.06389679
401,0.005608103
402,0.0016044406
403,0.5417173
404,0.04045309
405,0.43293896
406,0.08062207
407,0.120927654
408,0.0043504895
409,0.024120845
410,0.37588704
411,0.002922152
412,0.018371211
413,0.0016178016
414,0.08258157
415,0.07565906
416,0.119898066
417,0.002288107
418,0.10411725
419,0.1035755
420,0.0059520453
421,0.9335648
422,0.0029669069
423,0.6329535
424,0.004228288
425,0.04377857
426,0.0024951692
427,0.004223175
428,0.5542591
429,0.5200673
430,0.003997251
431,0.0035739988
432,0.9281872
433,0.006944973
434,0.004814875
435,0.10782879
436,0.07458394
437,0.020420145
438,0.0039178277
439,0.031237764
440,0.026186457
441,0.093486466
442,0.07287606
443,0.11719783
444,0.002889339
445,0.26671413
446,0.054686595
447,0.33272263
448,0.022067131
449,0.0058245664
450,0.08365624
451,0.0037305523
452,0.070053466
453,0.2882328
454,0.0070571527
455,0.77426976
456,0.040153366
457,0.093486466
458,0.5803875
459,0.0035161218
460,0.05662151
461,0.05325518
462,0.090465896
463,0.0037424823
464,0.006195964
465,0.024907978
466,0.12112478
467,0.005864032
468,0.0035789895
469,0.008976674
470,0.039902337
471,0.00509402
472,0.019421669
473,0.0467596
474,0.0039178277
475,0.0033874386
476,0.085175924
477,0.00797537
478,0.80657434
479,0.03574961
480,0.49457726
481,0.91348743
482,0.735038
483,0.0015200019
484,0.05357377
485,0.054686595
486,0.003997251
487,0.004072518
488,0.25544712
489,0.8102038
490,0.34789336
491,0.051540002
492,0.01352567
493,0.26011404
494,0.02732976
495,0.5924427
